ER30001,ER30002,ER31996,ER31997,ER33401,ER33402,ER33403,Q1A33,Q1E12A,Q1F12A,Q1G11C,Q1K3A,Q1K3B,Q1K7,Q1K8,Q1K9,Q1K10,Q2A51,ER33601,ER33602,ER33603,Q21A19,Q21A20_2,Q21A23,Q21A24_2,Q21B11A1,Q21B12A1,Q21C7A_1,Q21C7A_2,Q21C7A_3,Q21C7A_4,Q21C7B_1,Q21C7B_2,Q21C7B_3,Q21C7B_4,Q21C10H,Q21C15A,Q21C15B,Q21C21A,Q21C21B,Q21C22H,Q21C27A,Q21C27B,Q21C28H,Q21C33A,Q21C33B,Q21C39A,Q21C39B,Q21G5D,Q21G10C,Q21G21A1,Q21G21A2,Q21H5C,Q21H8B,Q21H22B,Q21H22C,Q21H23A1,Q21H23B1,Q21H23C1,Q21H23D1,Q21H23E1,Q21H23F1,Q21H23G1,Q21H23H1,Q21H24J,Q21H24O,Q21H25J,Q21H25O,Q23L2,Q23L2A,Q23L4A5,ER33901,ER33902,ER33903,Q31B11A1,Q31B11A2,Q31B12A1,Q31B12A2,Q31C15A,Q31C15B,Q31C21A,Q31C21B,Q31C27A,Q31C27B,Q31C33A,Q31C33B,Q31C39A,Q31C39B,Q31H5C,Q31H8B,Q31H22B,Q31H22C,Q31H23A1,Q31H23B1,Q31H23C1,Q31H23D1,Q31H23E1,Q31H23F1,Q31H23G1,Q32JA34,Q33L2,Q33L2A,Q33L3F,Q33L3G,Q33L3H
5614,32,22,1,5299,3,30,,,,,,,,,,,,7378,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3416,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,33,22,1,5299,4,30,,,,,,,,,,,,7378,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2285,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,34,22,1,4455,4,30,0,0,10,0,3,3,0,0,0,0,660,6280,4,30,500,0,250,0,0,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,10,1,800,500,300,1000,0,0,0,2750,0,0,0,0,0,0,0,2524,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,35,22,1,4455,5,30,,,,,,,,,,,,6280,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,36,22,1,5299,5,30,0,0,0,0,2,2,5,5,5,5,99998,7378,4,30,30,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,10,1,300,0,50,300,0,0,0,500,5,5,0,0,0,0,0,2285,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,37,22,1,4455,6,30,0,2,0,0,3,3,0,0,0,0,660,6280,6,30,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,150,10,1,250,500,345,200,0,0,0,500,0,0,0,0,0,0,0,2524,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,100,200,0,0,0,525,0,0,99999,99999,99999
5614,38,22,1,5299,6,60,0,0,0,0,2,2,5,5,5,5,99998,7378,5,60,0,0,0,0,0,0,35,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,45,100,30,150,0,0,0,99998,5,5,0,0,,,,2226,2,30,0,0,0,0,0,0,0,0,40,6,60,4,0,0,0,0,0,0,50,0,70,200,0,0,0,0,0,0,0,0,0
5614,39,22,1,4455,0,0,,,,,,,,,,,,6280,7,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524,7,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,40,22,1,5299,0,0,,,,,,,,,,,,7378,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2226,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,170,22,1,4455,2,20,,,,,,,,,,,,6280,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,171,22,1,4455,3,30,,,,,,,,,,,,6280,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,177,22,1,4169,2,20,,,,,,,,,,,,3379,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,178,22,1,4169,71,30,,,,,,,,,,,,3379,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5817,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,179,22,1,4169,3,30,,,,,,,,,,,,3379,51,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,180,22,1,4169,4,30,30,0,5,0,3,3,0,0,0,0,250,3379,3,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,10,1,400,0,30,300,1200,0,0,600,0,0,0,0,20,1,0,2349,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5615,4,22,1,5802,1,10,,,,,,,,,,,,1872,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4974,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5615,11,22,1,4187,2,20,,,,,,,,,,,,4457,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8035,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5615,13,22,1,5802,2,30,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4974,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5615,37,22,1,4187,3,30,20,0,0,0,3,3,0,0,0,0,400,4457,3,30,0,0,0,0,0,0,500,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,5,500,5,0,0,0,60,0,0,0,0,0,0,500,99998,50,500,0,0,0,1700,0,0,0,0,0,0,0,8035,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5615,38,22,1,5802,4,60,0,0,0,0,3,3,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4974,4,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5615,39,22,1,5802,5,60,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4974,5,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5615,181,22,1,4187,1,10,,,,,,,,,,,,4457,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8035,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5615,182,22,1,5802,3,60,0,0,0,0,3,3,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4974,3,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,2,1,2,3729,1,10,,,,,,,,,,,,5619,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6621,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,4,1,2,2584,2,20,,,,,,,,,,,,6282,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6783,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,5,1,2,2833,2,20,,,,,,,,,,,,2878,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3133,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,30,1,2,3729,2,60,,,,,,,,,,,,5619,2,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6621,2,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,31,1,2,3729,71,60,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,32,1,2,3729,3,60,,,,,,,,,,,,5619,3,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6621,3,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,33,1,2,2833,4,30,,,,,,,,,,,,7202,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3185,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,34,1,2,2833,3,30,,,,,,,,,,,,2878,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6767,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,35,1,2,2584,3,30,,,,,,,,,,,,6282,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6783,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,36,1,2,2584,4,30,,,,,,,,,,,,6282,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6783,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,37,1,2,2833,5,30,99998,0,5,0,3,3,0,0,0,0,1200,2878,3,30,2000,0,9998,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,20,1,300,400,0,9998,1500,0,4000,5900,0,0,0,0,0,0,0,3133,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,38,1,2,3729,4,60,0,0,0,0,3,3,0,0,0,0,,5619,4,60,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,400,0,50,1000,0,0,0,450,0,0,0,0,40,1,0,8162,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,39,1,2,2584,5,30,0,0,0,0,3,3,0,0,0,0,,6282,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,30,3,0,6783,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,171,1,2,2833,1,10,,,,,,,,,,,,2878,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3133,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,172,1,2,2584,1,10,,,,,,,,,,,,6282,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6783,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621,5,1,2,4618,1,10,,,,,,,,,,,,5543,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5407,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621,6,1,2,1989,1,10,,,,,,,,,,,,1622,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4462,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621,7,1,2,2756,2,20,,,,,,,,,,,,5438,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7173,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621,9,1,2,3988,1,10,,,,,,,,,,,,1242,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6029,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621,31,1,2,2756,3,30,0,0,98,0,3,3,0,0,0,0,99999,5438,3,30,50,0,40,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,20,1,50,500,150,200,0,0,0,800,0,0,0,0,0,0,0,7173,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621,32,1,2,4618,4,30,0,0,0,0,3,3,0,0,0,0,,5543,4,30,5,0,75,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,300,0,50,500,0,0,0,1500,0,0,0,0,0,0,0,5407,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621,33,1,2,3988,2,30,50,0,0,0,3,3,0,0,0,0,99999,1242,2,30,150,0,60,0,0,0,0,100,0,0,0,5,0,0,5,104,5,0,0,5,0,0,1,200,5,0,0,0,0,0,0,0,0,0,0,800,800,200,500,0,0,0,1200,0,5,0,0,0,0,0,6029,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1000,1000,1200,0,0,0,900,10,9,3,4,4
5621,34,1,2,1989,3,30,0,0,0,0,1,2,5,5,5,5,99999,1622,3,30,0,0,40,0,0,0,0,100,0,0,0,5,0,0,5,35,3,0,0,5,0,0,5,120,5,0,0,0,0,5,4,0,0,0,0,150,40,30,30,0,0,0,60,0,0,0,0,0,0,0,4462,3,30,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,10,2,20,0,20,0,0,0,0,0,0,0,0,0,1
5621,36,1,2,1989,0,0,,,,,,,,,,,,1622,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4462,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621,38,1,2,1989,0,0,,,,,,,,,,,,1622,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4462,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621,170,1,2,2756,1,10,,,,,,,,,,,,5438,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7173,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621,171,1,2,4618,2,20,,,,,,,,,,,,5543,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5407,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621,172,1,2,4618,3,30,,,,,,,,,,,,5543,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5609,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621,177,1,2,1989,2,20,,,,,,,,,,,,1622,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4462,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,5,1,2,3682,1,10,,,,,,,,,,,,2183,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5242,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,6,1,2,2444,1,10,,,,,,,,,,,,5027,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4267,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,7,1,2,1995,1,10,,,,,,,,,,,,3040,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4112,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,8,1,2,606,2,20,,,,,,,,,,,,4385,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5245,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,31,1,2,2444,4,30,,,,,,,,,,,,1089,2,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,33,1,2,1995,3,30,,,,,,,,,,,,5073,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4378,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,35,1,2,5146,1,10,,,,,,,,,,,,1648,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6771,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,37,1,2,2444,2,30,,,,,,,,,,,,5957,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4505,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,38,1,2,3682,3,30,,,,,,,,,,,,2183,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6268,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,39,1,2,606,5,33,,,,,,,,,,,,4385,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5757,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,40,1,2,2444,3,30,,,,,,,,,,,,5958,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4542,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,41,1,2,606,3,33,,,,,,,,,,,,4385,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5626,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,42,1,2,606,4,33,,,,,,,,,,,,4385,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6310,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,44,1,2,1995,4,30,,,,,,,,,,,,3040,4,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5713,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,45,1,2,606,6,33,,,,,,,,,,,,4385,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6026,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,46,1,2,1995,2,30,50,0,0,0,3,3,0,0,0,0,99999,3040,3,33,60,60,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,20,5,0,0,0,0,0,0,0,0,20,1,0,0,50,80,350,190,0,200,5,5,0,0,0,0,50,5796,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,47,1,2,606,7,33,100,0,8,0,3,2,5,5,5,5,2000,4385,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,200,0,30,100,960,0,0,99998,0,5,0,0,10,2,0,5245,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,48,1,2,606,8,33,0,0,8,0,3,2,5,5,5,5,2000,4385,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,300,0,500,400,0,0,350,99998,0,5,0,0,0,0,150,5245,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,49,1,2,3682,5,30,99999,0,0,0,9,9,0,0,0,0,,2183,5,30,15,0,20,0,0,0,35,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,25,1,600,100,50,1500,0,0,0,500,0,0,0,0,25,1,0,6268,3,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,53,1,2,2444,5,60,900,0,0,0,3,3,0,0,0,0,1800,5957,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.66,5,0,0,5,0,0,5,8.5,5,0,0,0,0,0,0,0,0,0,0,200,0,50,200,0,0,0,3600,5,5,0,0,0,0,0,4505,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,100,0,100,700,0,0,0,0,20,1,1,4,4
5623,54,1,2,5146,2,30,0,0,0,0,3,3,0,0,0,0,0,1648,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6771,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,55,1,2,2444,6,60,100,0,0,0,3,3,0,0,0,0,1,5958,2,30,0,0,0,0,0,0,0,30,0,0,0,3,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,400,0,100,400,0,0,0,800,1,5,0,0,,,,4542,2,30,0,0,0,0,2.5,5,0,0,0,0,0,0,0,0,0,0,10,2,300,0,60,400,0,0,0,0,0,0,0,0,0
5623,56,1,2,2444,0,0,,,,,,,,,,,,5957,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4505,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,57,1,2,2444,0,0,,,,,,,,,,,,5958,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4542,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,59,1,2,606,0,0,,,,,,,,,,,,4385,8,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5757,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,60,1,2,606,0,0,,,,,,,,,,,,4385,9,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5757,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,61,1,2,606,0,0,,,,,,,,,,,,4385,10,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6026,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,62,1,2,3682,0,0,,,,,,,,,,,,2183,6,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6268,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,65,1,2,2444,0,0,,,,,,,,,,,,5957,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4505,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,70,1,2,2444,0,0,,,,,,,,,,,,5958,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4542,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,75,1,2,2444,0,0,,,,,,,,,,,,5958,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4542,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,172,1,2,3682,2,20,,,,,,,,,,,,2183,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5333,81,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,177,1,2,3682,4,30,,,,,,,,,,,,2183,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5333,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,184,1,2,606,1,10,,,,,,,,,,,,4385,71,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,185,1,2,1995,0,0,,,,,,,,,,,,3040,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625,32,1,2,1245,2,30,50,0,0,0,3,3,0,0,0,0,50,2877,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,5,0,0,5,0,0,5,54,5,0,0,0,0,0,0,0,0,5,1,200,0,150,450,0,0,0,1200,1,5,0,0,0,0,0,5185,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,400,0,250,500,0,0,0,200,0,0,15,20,15
5625,170,1,2,1245,1,10,,,,,,,,,,,,2877,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5185,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625,171,1,2,1245,3,50,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625,172,1,2,1245,4,40,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625,173,1,2,1245,71,40,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625,174,1,2,1245,0,0,,,,,,,,,,,,2877,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5185,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5626,7,1,2,1943,1,10,,,,,,,,,,,,3358,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3151,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5626,10,1,2,1734,2,20,,,,,,,,,,,,3158,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8254,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5626,32,1,2,1943,3,30,,,,,,,,,,,,3358,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3993,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
